assembly__n	-0.0263133958505	-0.0276973029973	-0.0657642288354	0.0	-0.012856029905
sixth__r	-0.00765968663388	-0.044461563255	0.0	0.0	-0.00908709207279
unfair__a	0.00047563109191	0.0126082600282	-0.0353977476485	0.0	-0.0426426265715
imperial__a	0.04503041609	-0.00412283010069	0.0	0.0	-0.0425115830902
great-grandchildren__n	0.0	-0.0204331725811	0.0	0.0	0.00827667198694
banish__v	-0.00239221648288	-0.012676579657	0.00345774795097	0.0	0.0
pancreatic__n	0.0	-0.000723183415934	0.0	0.0	0.0358650883115
thanks__n	0.00517211380848	-0.0358222258624	-0.00643495502131	0.0	-0.0217455258666
fritter__n	-0.00507661280582	0.0	0.14985340808	0.0	0.0
scioscia__r	0.0	0.0	0.13157233701	0.0	0.0451623567185
door__n	0.00521498770715	-0.00990607896146	-0.0449077822334	0.0	0.0247612376116
fish-scaring__a	0.0	0.0600998519792	0.106271986437	0.0	0.0
quandary__n	-0.0292248835675	0.0196204708739	-0.0226503824002	0.0	0.00446647891516
archives__n	-0.0292248835675	0.00832710513483	0.0	0.0	-0.0111825527485
airbag__n	0.0	0.016079281929	0.0609443395456	0.0	0.0
likable__a	0.0134578397397	0.0311962041569	0.0	0.0	0.0360306717598
glow-in-the-dark__a	0.0423646903516	0.0	0.0	0.0	0.0128298553464
wife__n	-0.0178070251603	0.0167928192364	-0.0420021614644	-0.0377661830986	0.0252832285688
relate__v	-0.0215993742624	0.0239038969852	-0.0366140274349	-0.0424766940502	-0.0487675729106
guidebook__n	0.0149068211321	0.0452553571248	0.0	0.0	-0.00650401824473
layoff__n	-0.00727214717475	-0.00339279767071	0.0512369640314	0.0	-0.000685527868451
mouth__v	0.0	0.0	0.0	0.0	0.0986464713867
diversification__n	0.0257127847817	-0.0204331725811	0.0	0.0	0.0
mouth__n	0.00942224555818	-0.00959332365976	0.0563020088229	0.078208280452	0.0142057999805
super__a	0.0124494501731	0.0138852693044	0.0149725797073	0.0	0.00369618283803
maintain__v	-0.0239825018933	-0.0228144521824	-0.0355572315488	-0.0824440337262	-0.00209293291165
low-profile__a	0.0	-0.0419482376882	0.0	0.0	0.127335350977
tranquil__a	0.0439354821273	0.0	-0.00086352624071	0.140550951915	0.0
nettlesome__a	0.0	0.0222860285124	0.104897805793	0.0	0.0311429862476
bitterly__r	-0.0766661867249	0.0149064747475	-0.0429688816698	0.0	0.0185489907365
super__r	0.0	0.0098073335244	0.0253345496231	0.0	0.0391245707458
high-skill__a	0.0675329998559	0.0	0.0	0.0	0.066105594417
milestone__a	0.00468888530072	-0.00531777909392	0.0374762943975	0.0	0.00330002271969
proficient__a	0.0	0.0680447242701	0.0	0.0	-0.0124423407247
mythical__a	-0.0125505762871	-0.0228349394613	0.0	0.0	0.0058266646589
overused__a	0.0603217750189	0.0	0.0	0.0	0.0
house__v	-0.0490252084389	-0.0911725297804	-0.0120388038524	0.0	-0.103682600171
disaster__n	0.00382771082587	-0.00430025603877	-0.0719163827138	-0.00201173299622	-0.00182049524669
threatened__a	0.054450445729	-0.00886204790978	-0.0385819369469	0.0	0.0215520738256
mandatory__a	-0.0264484064557	0.0219390605322	-0.0667485681074	0.0	0.00271843808294
accuse__v	-0.0206136979314	-0.0409813133081	-0.0357506948372	-0.0667141276896	-0.00636950884629
site__n	-0.0264710559239	-0.00741344192404	-0.0715826819623	-0.0687583110157	-0.0413871446403
leptin__n	0.0115120336968	-0.00447616800933	-0.000191421651989	0.0	-0.0252140367917
leptin__a	0.0	0.0711653898831	0.0	0.0	0.0
roll__n	-0.0685599693704	0.0706491986775	0.15759484679	0.0	-0.0474173438147
greedy__a	-0.0374034164416	0.000525254810315	0.0568044010701	0.0	0.00022039937977
stray__v	0.0547613265023	-0.0326790436581	-0.0101877267076	0.0	-0.00511043686094
roll__v	-0.06741930413	0.122344368085	-0.00260623787425	-0.0922337685829	-0.0288812355986
nicer__a	-0.0319415732935	-0.0419482376882	0.0492809500292	0.0	0.0
accreditation__n	0.00762995766245	0.0233675439689	0.0	0.0	0.0188702593804
device__n	-0.00317751883506	-0.036192940222	-0.0573310359982	0.000831521121808	-0.00507350429451
misogynistic__a	0.0	0.0	0.0984968802307	0.0	0.0
asbestos__n	0.0397487436146	-0.0611519663991	0.0	0.0	0.0107864701193
clobber__v	-0.0638788496289	-0.0137009693677	0.0318741229568	0.137211590472	0.0298044328303
foremost__a	0.0231164814084	-0.0617437692491	0.00827580730373	0.0	-0.0531259674355
sheaf__n	0.0	0.0216842602927	0.0	0.0	0.05889436958
foremost__r	-0.0125505762871	0.0258318608372	0.021146728768	0.0	-0.0406025870996
reassignment__n	0.0	0.0751487202881	0.0	0.0	0.0181603173319
bacterium__n	-0.0400089033171	-0.0700035871621	0.0134570765205	0.0387572172852	0.0148342568667
impotence__n	0.0	0.0354590979613	0.0	0.0	0.0
baptists__n	-0.0168935895968	0.039089826775	0.0	0.0	-0.00281406014888
fiscal__a	0.0101753193625	-0.0271064831772	-0.0617495425478	0.0	-0.0344598454329
ten__n	-0.0502825658675	-0.0144105202288	-0.0626611361248	0.0	-0.0290023988259
ten__a	-0.00548937355021	-0.034566340424	0.0	0.0	-0.0484272391523
blanched__a	0.0801288107337	0.0	0.115046944829	0.0	0.0128298553464
whip__n	-0.0454979253112	-0.00719415107583	0.149843232414	0.0	-0.0434674792229
wasteful__a	0.0318365125752	0.00783709401578	0.0370006076515	0.0	-0.0185425616656
whip__v	-0.0412872299431	-0.0598065093869	0.0214516128574	-0.0295544039663	0.116721904962
briny__a	-0.0344548988603	-0.017944049808	0.109460969255	0.225595966366	-0.0358437614414
needle__n	0.0195359912051	-0.00800119819792	0.0125595554637	0.0778369604133	-0.0538139279491
treasury__n	-0.0177066301907	-0.00165763685334	-0.0833100176303	0.0	-0.00446512682852
limit__v	-0.0140241455553	-0.00730042215493	-0.0505671203105	0.0	-0.0482566047918
limit__n	-0.0127259505693	0.00191884592955	-0.0282013819228	0.0	0.0104622670505
needle__v	0.0163911558796	0.0	0.0500884609348	0.0	0.0
countryman__n	0.0410864259581	-0.055776027537	0.0	0.0	-0.0207155483903
